regime,scene,tag,method,n,raw_rmse_cm,dRMSE,dMAE,disp_med_mm,disp_p95_mm,disp_med_sig,disp_med_ell,sigma_g_mm,ell_mm
iphone-frame,09c1414f1b,frame_006610.jpg,GLR,12288,4.0502068635943465,-0.4017980391799014,-0.37130011060795276,0.7456575969720374,10.621550824882991,1.3071850924945514,0.05187011686980764,0.5704300025651955,14.375475551592535
iphone-frame,09c1414f1b,frame_006610.jpg,Prior-v2,12288,4.0502068635943465,0.0005715916916781971,0.0017179968473612917,0.00022035073077322095,0.11794159159714547,0.000386288816149266,1.532823940099025e-05,0.5704300025651955,14.375475551592535
iphone-frame,09c1414f1b,frame_007680.jpg,Bilateral,12288,2.865118783876579,-0.1467705102058181,-0.24518339937575906,0.2988822030017771,2.270713797635102,0.4814958728869119,0.02609290226725399,0.6207367899713632,11.454540392418313
iphone-frame,09c1414f1b,frame_007680.jpg,MLS,12288,2.865118783876579,-0.5594942014486071,-0.8145836669410045,0.6963493760560752,5.654202555647204,1.1218110255175777,0.06079243270696325,0.6207367899713632,11.454540392418313
iphone-frame,09c1414f1b,frame_007680.jpg,GLR,12288,2.865118783876579,-0.9783868509821492,-1.3346736341858678,0.9874575445762636,8.429735779239719,1.5907830161493015,0.08620664912436371,0.6207367899713632,11.454540392418313
iphone-frame,09c1414f1b,frame_007680.jpg,Prior-v2,12288,2.865118783876579,0.0043371181824292115,0.004667093812427137,0.00022220275105443415,0.19611801768980655,0.00035796613683348625,1.9398661441022118e-05,0.6207367899713632,11.454540392418313
iphone-frame,09c1414f1b,frame_008750.jpg,Bilateral,12288,4.355020829951103,0.03565074663784973,0.017811203473727666,0.13701453663088456,0.7850307386612271,0.30984594881209687,0.02405840562755993,0.44220212284953825,5.6950796627133995
iphone-frame,09c1414f1b,frame_008750.jpg,MLS,12288,4.355020829951103,0.09041088257727425,0.037407393840804826,0.2986922938791159,2.0953241314709485,0.6754655343553881,0.05244743032871951,0.44220212284953825,5.6950796627133995
iphone-frame,09c1414f1b,frame_008750.jpg,GLR,12288,4.355020829951103,0.12987807305671062,0.03549772441913124,0.3853901389759283,2.9050787173230055,0.8715248484583475,0.06767071959176771,0.44220212284953825,5.6950796627133995
iphone-frame,09c1414f1b,frame_008750.jpg,Prior-v2,12288,4.355020829951103,0.0009648833571906934,0.002700551717893518,0.009807421745156227,0.24392104410762086,0.022178594846580288,0.0017220868406187368,0.44220212284953825,5.6950796627133995
iphone-frame,09c1414f1b,frame_009820.jpg,Bilateral,12288,2.22782845539749,0.045336120855477,0.04669652061990437,0.19125148184980814,1.5072414874328885,0.45046218402859495,0.02518679399596239,0.4245672293486138,7.59332378131493
iphone-frame,09c1414f1b,frame_009820.jpg,MLS,12288,2.22782845539749,0.053439210669758985,0.04104623052950673,0.4463181154698787,3.7576948169255275,1.0512307205231197,0.058777701078593064,0.4245672293486138,7.59332378131493
iphone-frame,09c1414f1b,frame_009820.jpg,GLR,12288,2.22782845539749,-0.02783821240845974,-0.05546584152729128,0.6135203282877055,5.538537468005264,1.4450487094445361,0.08079733537987831,0.4245672293486138,7.59332378131493
iphone-frame,09c1414f1b,frame_009820.jpg,Prior-v2,12288,2.22782845539749,0.002246913464032385,0.002027121675884924,0.0003797177552192319,0.1465616090702759,0.0008943642562979818,5.000679097915006e-05,0.4245672293486138,7.59332378131493
laser,21d970d8de,crop,Bilateral,10000,1.4657465168738422,0.5115366479143124,0.39387604039937685,0.21494636140229018,3.3015199216290503,0.5009505999334312,0.012683198367140873,0.4290769607420427,16.94733104123653
laser,21d970d8de,crop,MLS,10000,1.4657465168738422,0.2298025918295865,-0.6495475891553637,0.4796266237544199,8.199572508053345,1.1178102450598764,0.028301012269075488,0.4290769607420427,16.94733104123653
laser,21d970d8de,crop,GLR,10000,1.4657465168738422,-0.5762846064498506,-2.031291574590588,0.5965263216945442,12.063409304522061,1.3902548374367643,0.03519883574634068,0.4290769607420427,16.94733104123653
laser,21d970d8de,crop,Prior-v2,10000,1.4657465168738422,0.00643180953693312,0.007181346201157179,0.0008964396458843893,0.07820035464317104,0.0020892281008163776,5.289562372094236e-05,0.4290769607420427,16.94733104123653
iphone-fused,21d970d8de,crop,Bilateral,10000,4.853254653931726,0.6724516331611086,1.8571973476797177,1.2352185581419737,2.808200313525788,0.1713191689104732,0.08606763339085943,7.210042903115801,14.351719797457438
iphone-fused,21d970d8de,crop,MLS,10000,4.853254653931726,1.6869993100800174,4.85110718094941,4.412642950715658,6.866086876909194,0.6120134109322335,0.307464402363119,7.210042903115801,14.351719797457438
iphone-fused,21d970d8de,crop,GLR,10000,4.853254653931726,2.1545129838706267,6.240910003696653,5.54543758455734,10.003423291564989,0.7691268496324435,0.3863953353627611,7.210042903115801,14.351719797457438
iphone-fused,21d970d8de,crop,Prior-v2,10000,4.853254653931726,0.5061409511604942,2.3959712958900092,1.3389109711523306,6.498234265353354,0.18570083270766985,0.09329271961512518,7.210042903115801,14.351719797457438
iphone-frame,21d970d8de,frame_000000.jpg,Bilateral,12031,3.8604085879869015,0.1856593697218245,0.1601928172542677,0.1583375102579243,2.33118312920246,0.3462242551553317,0.01216617444363173,0.45732645114844067,13.014568464340769
iphone-frame,21d970d8de,frame_000000.jpg,MLS,12031,3.8604085879869015,0.4905598581403381,0.366966933745827,0.3359517844515488,6.177996298931536,0.7345995029880851,0.025813517009513252,0.45732645114844067,13.014568464340769
iphone-frame,21d970d8de,frame_000000.jpg,GLR,12031,3.8604085879869015,0.656065506197645,0.4291433006350598,0.4119552140245331,8.175074963249694,0.9007902606316313,0.0316533902081821,0.45732645114844067,13.014568464340769
iphone-frame,21d970d8de,frame_000000.jpg,Prior-v2,12031,3.8604085879869015,0.001059588915053311,0.004381057549374123,0.008847647152596052,0.13321752504698217,0.019346458336340123,0.0006798263942564297,0.45732645114844067,13.014568464340769
iphone-frame,21d970d8de,frame_000750.jpg,Bilateral,9699,8.787847820497502,0.09408951674590993,0.16998387782432012,0.4922015393968598,2.9150930999796363,0.7183286491247057,0.03342260699447519,0.6852038259622335,14.726605241919007
iphone-frame,21d970d8de,frame_000750.jpg,MLS,9699,8.787847820497502,0.21572962888202207,0.39224516340125026,1.3228504950996058,7.233763976748158,1.9305941430074902,0.08982725300765917,0.6852038259622335,14.726605241919007
iphone-frame,21d970d8de,frame_000750.jpg,GLR,9699,8.787847820497502,0.2615058329938691,0.47135072740424055,1.7791287170788048,10.74195770999937,2.5964955930943234,0.12081051184109542,0.6852038259622335,14.726605241919007
iphone-frame,21d970d8de,frame_000750.jpg,Prior-v2,9699,8.787847820497502,7.076585173404482e-05,0.0003355475675426156,3.304638393323004e-05,0.14526711916086954,4.8228545482206516e-05,2.2439919715454945e-06,0.6852038259622335,14.726605241919007
iphone-frame,21d970d8de,frame_001410.jpg,Bilateral,10806,4.977660860144037,0.08848208801490731,0.093488901387484,0.12663968857465058,1.2130435405607147,0.3347065435915125,0.01114961213085192,0.3783603597379905,11.358214714310845
iphone-frame,21d970d8de,frame_001410.jpg,MLS,10806,4.977660860144037,0.23351905533781636,0.22051595391398005,0.2711213120244311,2.9766971022453887,0.7165690176835914,0.02387006398628477,0.3783603597379905,11.358214714310845
iphone-frame,21d970d8de,frame_001410.jpg,GLR,10806,4.977660860144037,0.3182196037311624,0.24302954953614453,0.3298235802163355,3.67758909991079,0.8717181143738626,0.029038329392711174,0.3783603597379905,11.358214714310845
iphone-frame,21d970d8de,frame_001410.jpg,Prior-v2,10806,4.977660860144037,0.0002895057813145918,0.001808911443790251,0.0016576325901432583,0.07985408497902911,0.004381094750280003,0.00014594129726292051,0.3783603597379905,11.358214714310845
iphone-frame,21d970d8de,frame_002660.jpg,Bilateral,10175,5.246814296559291,0.030996535836436134,0.033081272440282916,0.2994700256329852,3.6596626558066117,0.36973842905904875,0.015748979841492556,0.8099510403215895,19.015201532498438
iphone-frame,21d970d8de,frame_002660.jpg,MLS,10175,5.246814296559291,-0.02244656241288112,-0.0509333564465253,0.6444823709504328,9.319218585597627,0.795705342756072,0.03389300764522901,0.8099510403215895,19.015201532498438
iphone-frame,21d970d8de,frame_002660.jpg,GLR,10175,5.246814296559291,-0.12760732251406726,-0.19896759828534893,0.8022584264087762,12.626816369499204,0.9905023704886391,0.04219037200291907,0.8099510403215895,19.015201532498438
iphone-frame,21d970d8de,frame_002660.jpg,Prior-v2,10175,5.246814296559291,0.0024907319604805522,0.0041987185647962555,0.012528120710419092,0.28348912709824736,0.015467750606230563,0.0006588476429423442,0.8099510403215895,19.015201532498438
iphone-frame,21d970d8de,frame_003900.jpg,Bilateral,12288,5.255467862063588,0.06922935749678061,0.025434442492267006,0.15359483108471114,1.9333518985551121,0.3279540332695573,0.013802490436721694,0.4683425577221426,11.12805198272536
iphone-frame,21d970d8de,frame_003900.jpg,MLS,12288,5.255467862063588,0.16043343914317054,-0.00410779791226723,0.3252694492028371,5.133923770160432,0.6945118335825047,0.029229684555620312,0.4683425577221426,11.12805198272536
iphone-frame,21d970d8de,frame_003900.jpg,GLR,12288,5.255467862063588,0.21076296623016022,-0.09177292900848233,0.4082729990889398,6.8812571824612645,0.8717401215958237,0.036688631548992955,0.4683425577221426,11.12805198272536
iphone-frame,21d970d8de,frame_003900.jpg,Prior-v2,12288,5.255467862063588,0.0010096721947183696,0.0050846029988282915,0.0044982580130812485,0.15494579429912683,0.009604632184943002,0.0004042269050917354,0.4683425577221426,11.12805198272536
iphone-frame,21d970d8de,frame_004710.jpg,Bilateral,12288,21.073179122529933,0.0021660331487316498,0.03266617716334297,0.3425542097104351,2.719550078282359,0.4866429313616006,0.025004347381718455,0.7039128427599761,13.699786059438768
iphone-frame,21d970d8de,frame_004710.jpg,MLS,12288,21.073179122529933,0.0027914684275764934,0.057317940924528354,0.8042049503301303,6.773584600585677,1.1424780176398548,0.058702007957077085,0.7039128427599761,13.699786059438768
iphone-frame,21d970d8de,frame_004710.jpg,GLR,12288,21.073179122529933,-0.0006724815811764984,0.058237046290809946,1.0786285787098293,10.082896986394237,1.5323325725217565,0.07873324254490464,0.7039128427599761,13.699786059438768
iphone-frame,21d970d8de,frame_004710.jpg,Prior-v2,12288,21.073179122529933,-2.2119775788809193e-06,-0.0001516415821578576,0.00021514402663361094,0.19448584780436023,0.0003056401492611092,1.570418878692478e-05,0.7039128427599761,13.699786059438768
iphone-frame,21d970d8de,frame_005470.jpg,Bilateral,12288,6.210578911196154,0.028169593850246866,-0.01449614511228603,0.3216271214227531,3.2819578124593614,0.4190107215400708,0.01957825448779767,0.7675868527220601,16.42777304808414
iphone-frame,21d970d8de,frame_005470.jpg,MLS,12288,6.210578911196154,0.0069069445518321615,-0.18512831799670781,0.7282729361424386,8.159755860068618,0.9487824506256372,0.044331811376164605,0.7675868527220601,16.42777304808414
iphone-frame,21d970d8de,frame_005470.jpg,GLR,12288,6.210578911196154,-0.02276393326965387,-0.3667366638643976,0.9484453791457198,11.123991943213651,1.2356196234298038,0.0577342635737591,0.7675868527220601,16.42777304808414
